0.00000 0.000
0.05000 0.023
0.10000 0.060
0.15000 0.099
0.20000 0.139
0.25000 0.180
0.30000 0.222
0.35000 0.265
0.40000 0.308
0.45000 0.353
0.50000 0.398
0.55000 0.445
0.60000 0.492
0.65000 0.541
0.70000 0.590
0.75000 0.641
0.80000 0.693
0.85000 0.747
0.90000 0.803
0.95000 0.837
1.00000 0.837
2.00000 0.837
2.19500 0.837
2.39000 0.837
2.58500 0.837
2.78000 0.837
2.97500 0.837
3.17000 0.837
3.36500 0.837
3.56000 0.837
3.75500 0.837
3.95000 0.837
4.14500 0.837
4.34000 0.837
4.53500 0.837
4.73000 0.837
4.92500 0.837
5.12000 0.837
5.31500 0.837
5.51000 0.837
5.70500 0.837
5.90000 0.837
6.09500 0.837
6.29000 0.837
6.48500 0.837
6.68000 0.837
6.87500 0.837
7.07000 0.837
7.26500 0.837
7.46000 0.837
7.65500 0.837
7.85000 0.837
8.04500 0.837
8.24000 0.837
8.43500 0.837
8.63000 0.837
8.82500 0.837
9.02000 0.837
9.21500 0.837
9.41000 0.837
9.60500 0.837
9.80000 0.837
9.99500 0.837
10.19000 0.837
10.38500 0.837
10.58000 0.837
10.77500 0.837
10.97000 0.837
11.16500 0.837
11.36000 0.837
11.55500 0.837
11.75000 0.837
11.94500 0.837
12.14000 0.837
12.33500 0.837
12.53000 0.837
12.72500 0.837
12.92000 0.837
13.11500 0.837
13.31000 0.837
13.50500 0.837
13.70000 0.837
13.89500 0.837
14.09000 0.837
14.28500 0.837
14.48000 0.837
14.67500 0.837
14.87000 0.837
15.06500 0.837
15.26000 0.837
15.45500 0.837
15.65000 0.837
15.84500 0.837
16.04000 0.837
16.23500 0.837
16.43000 0.837
16.62500 0.837
16.82000 0.837
17.01500 0.837
17.21000 0.837
17.40500 0.837
17.60000 0.837
17.79500 0.837
17.99000 0.837
18.18500 0.837
18.38000 0.837
18.57500 0.837
18.77000 0.837
18.96500 0.837
19.16000 0.837
19.35500 0.837
19.55000 0.837
19.74500 0.837
19.94000 0.837
20.13500 0.837
20.33000 0.837
20.52500 0.837
20.72000 0.837
20.91500 0.837
21.11000 0.837
21.30500 0.837
21.50000 0.837
21.69500 0.837
21.89000 0.837
22.08500 0.837
22.28000 0.837
22.47500 0.837
22.67000 0.837
22.86500 0.837
23.06000 0.837
23.25500 0.837
23.45000 0.837
23.64500 0.837
23.84000 0.837
24.03500 0.837
24.23000 0.837
24.42500 0.837
24.62000 0.837
24.81500 0.837
25.01000 0.837
25.20500 0.837
25.40000 0.837
25.59500 0.837
25.79000 0.837
25.98500 0.837
26.18000 0.837
26.37500 0.837
26.57000 0.837
26.76500 0.837
26.96000 0.837
27.15500 0.837
27.35000 0.837
27.54500 0.837
27.74000 0.837
27.93500 0.837
28.13000 0.837
28.32500 0.837
28.52000 0.837
28.71500 0.837
28.91000 0.837
29.10500 0.837
29.30000 0.837
29.49500 0.837
29.69000 0.837
29.88500 0.837
30.08000 0.837
30.27500 0.837
30.47000 0.837
30.66500 0.837
30.86000 0.837
31.05500 0.837
31.25000 0.837
31.44500 0.837
31.64000 0.837
31.83500 0.837
32.03000 0.837
32.22500 0.837
32.42000 0.837
32.61500 0.837
32.81000 0.837
33.00500 0.837
33.20000 0.837
33.39500 0.837
33.59000 0.837
33.78500 0.837
33.98000 0.837
34.17500 0.837
34.37000 0.837
34.56500 0.837
34.76000 0.837
34.95500 0.837
35.00000 0.837
38.15000 0.837
41.30000 0.837
44.45000 0.837
47.60000 0.837
50.75000 0.837
53.90000 0.837
57.05000 0.837
60.20000 0.837
63.35000 0.837
66.50000 0.837
69.65000 0.837
72.80000 0.837
75.95000 0.837
79.10000 0.837
82.25000 0.837
85.40000 0.837
88.55000 0.837
91.70000 0.837
94.85000 0.837
98.00000 0.837
100.00000 0.837
125.00000 0.837
150.00000 0.837
175.00000 0.837
200.00000 0.837
225.00000 0.837
250.00000 0.837
275.00000 0.837
300.00000 0.837
