   1   .5351E+03  -.1035E+08   .1000E+01   .0000E+00  -.2821E+02   .0000E+00
   2   .5371E+03  -.1002E+08   .1000E+01   .0000E+00  -.3015E+02   .0000E+00
   3   .5391E+03  -.9709E+07   .1000E+01   .0000E+00  -.3257E+02   .0000E+00
   4   .5411E+03  -.9299E+07   .1000E+01   .0000E+00  -.3525E+02   .0000E+00
   5   .5431E+03  -.8836E+07   .1000E+01   .0000E+00  -.3849E+02   .0000E+00
   6   .5451E+03  -.9054E+07   .1000E+01   .0000E+00  -.4633E+02   .0000E+00
   7   .5471E+03  -.9444E+07   .1000E+01   .0000E+00  -.5851E+02   .0000E+00
   8   .5491E+03  -.9541E+07   .1000E+01   .0000E+00  -.7485E+02   .0000E+00
   9   .5511E+03  -.9145E+07   .1000E+01   .0000E+00  -.9768E+02   .0000E+00
  10   .5531E+03  -.7795E+07   .1000E+01   .0000E+00  -.1302E+03   .0000E+00
  11   .5551E+03  -.4644E+07   .1000E+01   .0000E+00  -.1770E+03   .0000E+00
  12   .5571E+03   .1777E+07   .1000E+01   .0000E+00  -.2431E+03   .0000E+00
  13   .5591E+03   .1375E+08   .1000E+01   .0000E+00  -.3373E+03   .0000E+00
  14   .5601E+03   .2299E+08   .1000E+01   .0000E+00  -.4003E+03   .0000E+00
  15   .5611E+03   .3484E+08   .1000E+01   .0000E+00  -.4702E+03   .0000E+00
  16   .5621E+03   .4914E+08   .1000E+01   .0000E+00  -.5416E+03   .0000E+00
  17   .5631E+03   .5379E+08   .1000E+01   .0000E+00  -.5010E+03   .0000E+00
  18   .5641E+03   .6021E+08   .1000E+01   .0000E+00  -.4858E+03   .0000E+00
  19   .5651E+03   .7168E+08   .1000E+01   .0000E+00  -.5102E+03   .0000E+00
  20   .5671E+03   .9361E+08   .1000E+01   .0000E+00  -.5394E+03   .0000E+00
  21   .5691E+03   .1123E+09   .1000E+01   .0000E+00  -.5438E+03   .0000E+00
  22   .5711E+03   .1280E+09   .1000E+01   .0000E+00  -.5348E+03   .0000E+00
  23   .5761E+03   .1633E+09   .1000E+01   .0000E+00  -.5089E+03   .0000E+00
  24   .5811E+03   .1929E+09   .1000E+01   .0000E+00  -.4800E+03   .0000E+00
  25   .5911E+03   .2386E+09   .1000E+01   .0000E+00  -.4248E+03   .0000E+00
  26   .6011E+03   .2675E+09   .1000E+01   .0000E+00  -.3724E+03   .0000E+00
  27   .6211E+03   .2841E+09   .1000E+01   .0000E+00  -.2780E+03   .0000E+00
