   0.000000000000000E+000   1.042959642196025E-041   0.000000000000000E+000
   5.000000000000000E-002   2.174731993821857E-041   5.030783691448401E-039
   1.000000000000000E-001   4.521422014946774E-041   9.034889302184434E-039
   1.500000000000000E-001   9.372930703046921E-041   1.894530710721942E-038
   2.000000000000000E-001   1.937344385479908E-040   3.875998939658599E-038
   2.500000000000000E-001   3.992724194807765E-040   7.929357390307075E-038
   3.000000000000000E-001   8.204702820017179E-040   1.616494308027049E-037
   3.500000000000000E-001   1.681076432426084E-039   3.286885938543303E-037
   4.000000000000000E-001   3.434338708567481E-039   6.659708955008417E-037
   4.500000000000000E-001   6.995678633661922E-039   1.346814181629615E-036
   5.000000000000000E-001   1.420848055645614E-038   2.710281172460162E-036
   5.500000000000000E-001   2.877375123771923E-038   5.457986148854998E-036
   6.000000000000000E-001   5.810003481457365E-038   1.088420518153918E-035
   6.500000000000000E-001   1.169734667627654E-037   2.191834921619763E-035
   7.000000000000000E-001   2.348169219022813E-037   4.297045361284872E-035
   7.500000000000000E-001   4.700050031356438E-037   8.782693895763866E-035
   8.000000000000000E-001   9.380081932365821E-037   1.644780518387773E-034
   8.500000000000000E-001   1.866559521520807E-036   3.595763853271438E-034
   9.000000000000000E-001   3.703463900477538E-036   5.772637284666575E-034
   9.500000000000000E-001   7.326650055674234E-036   1.618444963782156E-033
        1.000000000000000   1.445219598823180E-035   1.354619882070771E-033
        1.200000000000000   2.124995547997164E-034   2.164061531606570E-032
        1.400000000000000   2.981804583460072E-033   2.977715693309972E-031
        1.600000000000000   3.992981544267585E-032   3.914078981943250E-030
        1.800000000000000   5.102845263615100E-031   4.905691751183880E-029
        2.000000000000000   6.223353447791652E-030   5.862653825473981E-028
        2.200000000000000   7.243250516622368E-029   6.680293971848834E-027
        2.400000000000000   8.045249492795601E-028   7.257505258929274E-026
        2.600000000000000   8.527907845557067E-027   7.517130634956082E-025
        2.800000000000000   8.626655438989704E-026   7.422862240637673E-024
        3.000000000000000   8.327974311375150E-025   6.987567250444522E-023
        3.200000000000000   7.672435976939763E-024   6.270405980997744E-022
        3.400000000000000   6.745655232191633E-023   5.363633604972589E-021
        3.600000000000000   5.659941988205916E-022   4.373145450506483E-020
        3.800000000000000   4.532071891717250E-021   3.398415553344646E-019
        4.000000000000000   3.463207970635636E-020   2.516991842418454E-018
        4.200000000000000   2.525557878264429E-019   1.776574612080878E-017
        4.400000000000000   1.757652638651207E-018   1.194959950800476E-016
        4.600000000000000   1.167362523163166E-017   7.658816348823633E-016
        4.800000000000001   7.399040666443548E-017   4.677098791363924E-015
        5.000000000000000   4.475505068738387E-016   2.721222101615217E-014
        5.200000000000000   2.583483331130728E-015   1.508299257511498E-013
        5.400000000000000   1.423201017801881E-014   7.963571793739243E-013
        5.600000000000001   7.482105006732745E-014   4.004818313116223E-012
        5.800000000000001   3.753862178881818E-013   1.918078875789298E-011
        6.000000000000000   1.797338262357420E-012   8.748005815257066E-011
        6.200000000000000   8.212554930113463E-012   3.798886721248439E-010
        6.400000000000000   3.581160011483384E-011   1.570539530892698E-009
        6.600000000000001   1.490274041665353E-010   6.180467034351498E-009
        6.800000000000001   5.918416416007626E-010   2.314735733908010E-008
        7.000000000000000   2.243065067061737E-009   8.249148181334146E-008
        7.200000000000000   8.112882694478555E-009   2.796758457009293E-007
        7.400000000000000   2.800306010563792E-008   9.018591029443192E-007
        7.600000000000001   9.224286004880544E-008   2.765331122323005E-006
        7.800000000000001   2.899726242887034E-007   8.060311052273190E-006
        8.000000000000000   8.699177839795010E-007   2.232573398621965E-005
        8.199999999999999   2.490556457876167E-006   5.874078013372953E-005
        8.400000000000000   6.804740129189906E-006   1.467428950914181E-004
        8.600000000000001   1.774286176228908E-005   3.478783337684031E-004
        8.800000000000001   4.415020911427252E-005   7.821276276676317E-004
        9.000000000000000   1.048428534454323E-004   1.666405702437560E-003
        9.200000000000001   2.375975024882032E-004   3.361550269323629E-003
        9.400000000000000   5.138565319945926E-004   6.413050289810965E-003
        9.600000000000000   1.060568840081124E-003   1.155424035845413E-002
        9.800000000000001   2.088972949997905E-003   1.962375855090861E-002
       10.000000000000000   3.926664001034079E-003   3.134376660582228E-002
       10.200000000000000   7.043874942698314E-003   4.692915862000756E-002
       10.400000000000000   1.205858931016044E-002   6.556511278383689E-002
       10.600000000000000   1.970054964222052E-002   8.489728493432695E-002
       10.800000000000000   3.071546916140586E-002   1.007896255476567E-001
       11.000000000000000   4.570176101524182E-002   1.076500630726434E-001
       11.200000000000000   6.489417087822720E-002   9.952782353415984E-002
       11.400000000000000   8.793776277232601E-002   7.191594745775788E-002
       11.600000000000000   1.137213766629291E-001   2.381168611041100E-002
       11.800000000000000   1.403478537936987E-001  -4.073320587438462E-002
       12.000000000000000   1.652975492044364E-001  -1.123961206176568E-001
       12.200000000000000   1.857907229645047E-001  -1.781605592554220E-001
       12.400000000000000   1.992868333383332E-001  -2.245211502966120E-001
       12.600000000000000   2.039999961852854E-001  -2.411969685895810E-001
       12.800000000000000   1.992868688781543E-001  -2.246344984575575E-001
       13.000000000000000   1.857907892304946E-001  -1.777078886594825E-001
       13.200000000000000   1.652976376394766E-001  -1.140947384082465E-001
       13.400000000000000   1.403479539094738E-001  -3.439297855526865E-002
       13.600000000000000   1.137214780654840E-001   1.478355312996213E-004
       13.800000000000000   8.793785686666321E-002   1.602298332053967E-001
       14.000000000000000   6.489425188859263E-002  -2.300647352403581E-001
       14.200000000000000   4.570182621707763E-002        1.337706003739394
       14.400000000000000   5.558576878021254E-002  -7.593040445197448E-001
       14.600000000000000   5.547219091737984E-002   1.998821104444450E-001
       14.800000000000000   5.524642185263833E-002  -5.705307754435531E-002
       15.000000000000000   5.491119305245677E-002   1.191123941696991E-002
       15.200000000000000   5.447049889636686E-002  -6.411683509776550E-003
       15.400000000000000   5.392947969890461E-002  -1.313261583714555E-003
       15.600000000000000   5.329427581065271E-002  -2.462973773813252E-003
       15.800000000000000   5.257186029957726E-002  -1.916586744565296E-003
       16.000000000000000   5.176985834258038E-002  -1.808646136140324E-003
       16.200000000000000   5.089636148418128E-002  -1.573063921203326E-003
       16.400000000000000   4.995974440316291E-002  -1.367131571942818E-003
       16.600000000000000   4.896849087443590E-002  -1.153876947314969E-003
       16.800000000000000   4.793103435597290E-002  -9.478090991994216E-004
       17.000000000000000   4.685561721167628E-002  -7.489805309310782E-004
       17.200000000000000   4.575017113394305E-002  -5.606087925663428E-004
       17.400000000000000   4.462221996636101E-002  -3.843477761227845E-004
       17.600000000000000   4.347880493023820E-002  -2.215803840616418E-004
       17.800000000000000   4.232643128002550E-002  -7.312280111260749E-005
       18.000000000000000   4.117103467427683E-002   6.062825811580647E-005
       18.200000000000000   4.001796504823679E-002   1.796567249429329E-004
       18.400000000000000   3.887198549091622E-002   2.842551500379383E-004
       18.600000000000000   3.773728353148239E-002   3.749623579117947E-004
       18.800000000000000   3.661749228918892E-002   4.525029893690271E-004
       19.000000000000000   3.551571909931455E-002   5.177335474779119E-004
       19.200000000000000   3.443457945871180E-002   5.715952114613683E-004
       19.400000000000000   3.337623440743391E-002   6.150740054093734E-004
       19.600000000000000   3.234242975219109E-002   6.491681721587043E-004
       19.800000000000000   3.133453582379656E-002   6.748623331978225E-004
       20.000000000000000   3.035358673064646E-002   6.931077817166501E-004
       20.200000000000000   2.940031831486522E-002   7.048081452657034E-004
       20.400000000000000   2.847520423226247E-002   7.108096139915989E-004
       20.600000000000000   2.757848975997826E-002   7.118949465490364E-004
       20.800000000000000   2.671022308714953E-002   7.087805181350713E-004
       21.000000000000000   2.587028396611082E-002   7.021157494139479E-004
       21.200000000000000   2.505840969744378E-002   6.924843399603935E-004
       21.400000000000000   2.427421849495175E-002   6.804068169943884E-004
       21.600000000000000   2.351723032980742E-002   6.663439942172710E-004
       21.800000000000000   2.278688539004043E-002   6.507010127372733E-004
       22.000000000000000   2.208256031527317E-002   6.338317047931954E-004
       22.200000000000000   2.140358237992061E-002   6.160430802962989E-004
       22.400000000000000   2.074924180331613E-002   5.975997862329570E-004
       22.600000000000000   2.011880236441540E-002   5.787284303329817E-004
       22.800000000000000   1.951151049352370E-002   5.596216937906581E-004
       23.000000000000000   1.892660300523112E-002   5.404421843723127E-004
       23.200000000000000   1.836331362649268E-002   5.213260018427467E-004
       23.400000000000000   1.782087846238790E-002   5.023860033045368E-004
       23.600000000000000   1.729854053016796E-002   4.837147676642931E-004
       23.800000000000000   1.679555348021948E-002   4.653872667570902E-004
       24.000000000000000   1.631118461087844E-002   4.474632564239231E-004
       24.200000000000000   1.584471727285048E-002   4.299894045106114E-004
       24.400000000000000   1.539545274848541E-002   4.130011749650665E-004
       24.600000000000000   1.496271168140396E-002   3.965244881726341E-004
       24.800000000000000   1.454583512302575E-002   3.805771778304337E-004
       25.000000000000000   1.414418525440561E-002   3.651702642159271E-004
       25.200000000000000   1.375714583443547E-002   3.503090628077817E-004
       25.400000000000000   1.338412241887568E-002   3.359941461027249E-004
       25.600000000000000   1.302454238879850E-002   3.222221751748470E-004
       25.800000000000000   1.267785482180770E-002   3.089866161536694E-004
       26.000000000000000   1.234353023478507E-002   2.962783554358761E-004
       26.200000000000000   1.202106022285575E-002   2.840862261012468E-004
       26.400000000000000   1.170995701570344E-002   2.723974567078670E-004
       26.600000000000000   1.140975296925375E-002   2.611980524617910E-004
       26.800000000000000   1.112000000803184E-002   2.504731176124353E-004
       27.000000000000000   1.084026903114214E-002   2.402071269184447E-004
       27.200000000000000   1.057014929277496E-002   2.303841530936719E-004
       27.400000000000000   1.030924776637839E-002   2.209880562965350E-004
       27.600000000000000   1.005718850011021E-002   2.120026409794044E-004
       27.800000000000000   9.813611969875048E-003   2.034117847393616E-004
       28.000000000000000   9.578174435127563E-003   1.951995432138118E-004
       28.200000000000000   9.350547301660944E-003   1.873502345359908E-004
       28.400000000000000   9.130416494779385E-003   1.798485064006550E-004
       28.600000000000000   8.917481845554626E-003   1.726793883814076E-004
       28.800000000000000   8.711456492274566E-003   1.658283317785218E-004
       29.000000000000000   8.512066298690911E-003   1.592812389652700E-004
       29.200000000000000   8.319049290251030E-003   1.530244839270170E-004
       29.400000000000000   8.132155109145301E-003   1.470449254488872E-004
       29.600000000000000   7.951144488705675E-003   1.413299141930031E-004
       29.800000000000000   7.775788747445823E-003   1.358672947450802E-004
       30.000000000000000   7.605869302830642E-003   1.306454035274306E-004
       30.200000000000000   7.441177204696946E-003   1.256530633683862E-004
       30.400000000000000   7.281512688112451E-003   1.208795753786774E-004
       30.600000000000000   7.126684745351862E-003   1.163147087028363E-004
       30.800000000000000   6.976510716583284E-003   1.119486886116063E-004
       31.000000000000000   6.830815898791309E-003   1.077721833412414E-004
       31.200000000000000   6.689433172412574E-003   1.037762900096848E-004
       31.400000000000000   6.552202645122331E-003   9.995251989365324E-005
       31.600000000000000   6.418971312184645E-003   9.629278329909538E-005
